6.62E-11,1.34E-08,9.79E-07,3.06E-05,0.000463723,0.003805966,0.018455719,0.056944644,0.119044382,0.177911754,0.199053711,0.173496613,0.121933995,0.071193701,0.035440871,0.015385314,0.005939799,0.002074569,0.000665353,0.000198517,5.57E-05,1.49E-05,3.80E-06,9.40E-07,2.26E-07,5.30E-08,1.23E-08,2.80E-09,6.32E-10,1.42E-10
6.44E-13,2.67E-10,3.67E-08,2.00E-06,5.00E-05,0.000640741,0.004635643,0.020519041,0.059445961,0.119392509,0.174645957,0.194162654,0.170223561,0.121515282,0.072627296,0.037236437,0.016727471,0.006706795,0.002439158,0.000816101,0.000254334,7.46E-05,2.08E-05,5.57E-06,1.44E-06,3.61E-07,8.85E-08,2.13E-08,5.06E-09,1.19E-09
4.01E-15,3.51E-12,9.36E-10,9.17E-08,3.85E-06,7.84E-05,0.000860491,0.005548545,0.022590901,0.061767647,0.119559328,0.171461135,0.18950822,0.167050596,0.120999725,0.073917042,0.038959129,0.018072684,0.007508543,0.00283691,0.000987908,0.000320836,9.82E-05,2.86E-05,7.97E-06,2.15E-06,5.61E-07,1.43E-07,3.60E-08,8.89E-09
1.16E-17,3.05E-14,1.62E-11,2.92E-09,2.11E-07,6.96E-06,0.000118096,0.001126722,0.006538671,0.024655499,0.063912887,0.119565972,0.168358237,0.185073515,0.163975007,0.120400056,0.075071296,0.040606306,0.019414339,0.008340816,0.003266895,0.001181497,0.000398999,0.000127071,3.85E-05,1.12E-05,3.13E-06,8.53E-07,2.27E-07,5.91E-08
0,1.70E-16,1.90E-13,6.47E-11,8.21E-09,4.50E-07,1.20E-05,0.0001719,0.001442357,0.007598914,0.026698885,0.065886453,0.119431448,0.165337421,0.180843229,0.160993931,0.119727599,0.076098329,0.042176313,0.020746457,0.009199323,0.00372786,0.001397366,0.000489721,0.000161986,5.10E-05,1.54E-05,4.48E-06,1.27E-06,3.50E-07
0,0,1.51E-15,9.96E-13,2.28E-10,2.11E-08,8.99E-07,1.97E-05,0.000242601,0.001809421,0.008721378,0.028708971,0.067694296,0.119172806,0.162398235,0.176803449,0.158104414,0.118992423,0.077006231,0.04366834,0.022063697,0.010079784,0.004218271,0.001635783,0.000593814,0.000203625,6.65E-05,2.08E-05,6.29E-06,1.85E-06
0,0,3.06E-18,1.06E-14,4.48E-12,7.17E-10,4.99E-08,1.70E-06,3.11E-05,0.000333031,0.002229009,0.009897678,0.030675476,0.06934321,0.118805317,0.159539749,0.172941503,0.155303459,0.118203471,0.077802844,0.045082298,0.023361348,0.010977998,0.004736363,0.001896795,0.000711987,0.000252669,8.54E-05,2.77E-05,8.67E-06
0,0,0,7.42E-17,6.27E-14,1.77E-11,2.04E-09,1.10E-07,3.05E-06,4.74E-05,0.000445937,0.002701298,0.011119197,0.032589829,0.070840546,0.118342632,0.156760673,0.169245827,0.152588059,0.117368683,0.078495712,0.046418701,0.0246353,0.011889888,0.005280184,0.002180234,0.000844835,0.000309774,0.000108274,3.63E-05
0,0,0,0,6.20E-16,3.15E-13,6.19E-11,5.35E-09,2.27E-07,5.22E-06,6.99E-05,0.000583884,0.003225598,0.01237732,0.034445043,0.072193993,0.117796946,0.15405944,0.165705843,0.149955227,0.116495103,0.079092049,0.047678561,0.025882019,0.012811548,0.005847639,0.002485732,0.000992831,0.000375562,0.000135502
0,0,0,0,0,4.08E-15,1.38E-12,1.95E-10,1.29E-08,4.44E-07,8.57E-06,1.00E-04,0.000749174,0.003800428,0.01366361,0.036235574,0.073411399,0.117179133,0.151434284,0.162311857,0.147402018,0.115588978,0.079598721,0.048863301,0.027098508,0.013739275,0.006436528,0.002812738,0.001156325,0.000450607
0,0,0,0,0,3.29E-17,2.27E-14,5.35E-12,5.62E-10,2.92E-08,8.24E-07,1.36E-05,0.00013936,0.000943779,0.004423613,0.014969957,0.03795718,0.074500628,0.116498889,0.14888329,0.159054967,0.144925544,0.114655843,0.080022231,0.049974673,0.02828227,0.014669587,0.007044589,0.003160537,0.001335541
0,0,0,0,0,0,2.72E-16,1.10E-13,1.86E-11,1.49E-09,6.20E-08,1.46E-06,2.08E-05,0.000189619,0.001169287,0.005092388,0.016288689,0.039606767,0.075469452,0.115764849,0.146404449,0.155926985,0.142522986,0.113700602,0.08036872,0.051014685,0.029431267,0.015599244,0.007669528,0.003528269
0,0,0,0,0,0,0,1.69E-15,4.68E-13,5.85E-11,3.65E-09,1.24E-07,2.48E-06,3.08E-05,0.000252426,0.001426877,0.005803509,0.017612652,0.041182248,0.076325469,0.114984696,0.143995685,0.152920364,0.140191603,0.112727594,0.080643968,0.051985547,0.030543881,0.016525255,0.008309051
0,0,0,0,0,0,0,1.43E-17,8.97E-15,1.78E-12,1.69E-10,8.40E-09,2.37E-07,4.06E-06,4.45E-05,0.000329416,0.001717296,0.00655336,0.018935259,0.042682414,0.077076044,0.114165268,0.141654893,0.150028139,0.137928738,0.111740659,0.080853403,0.052889612,0.031618871,0.017444879
0,0,0,0,0,0,0,0,1.26E-16,4.17E-14,6.09E-12,4.50E-10,1.82E-08,4.32E-07,6.41E-06,6.27E-05,0.000422155,0.002040867,0.007338058,0.020250519,0.0441068,0.077728262,0.113312642,0.139379956,0.14724387,0.135731821,0.110743189,0.081002109,0.053729338,0.032655336
0,0,0,0,0,0,0,0,0,7.56E-16,1.72E-13,1.91E-11,1.12E-09,3.73E-08,7.55E-07,9.83E-06,8.62E-05,0.000532098,0.002397495,0.008153551,0.021553047,0.045455578,0.0782889,0.112432216,0.137168765,0.144561593,0.133598373,0.109738181,0.08109484,0.054507248
0,0,0,0,0,0,0,0,0,4.39E-18,3.81E-15,6.40E-13,5.50E-11,2.60E-09,7.27E-08,1.27E-06,1.46E-05,0.000116171,0.000660555,0.002786698,0.008995699,0.022838062,0.04672945,0.078764411,0.111528787,0.135019234,0.14197578,0.131526005,0.108728276,0.081136037
0,0,0,0,0,0,0,0,0,0,6.07E-17,1.70E-14,2.17E-12,1.47E-10,5.72E-09,1.35E-07,2.07E-06,2.12E-05,0.000153508,0.00080866,0.003207634,0.009860352,0.024101366,0.047929559,0.079160912,0.110606609,0.132929312,0.139481294,0.129512421,0.107715803
0,0,0,0,0,0,0,0,0,0,0,3.59E-16,6.83E-14,6.72E-12,3.67E-10,1.19E-08,2.42E-07,3.25E-06,3.01E-05,0.000199281,0.000977355,0.003659144,0.010743415,0.02533932,0.049057403,0.079484181,0.109669458,0.130896986,0.137073359,0.127555411
0,0,0,0,0,0,0,0,0,0,0,0,1.73E-15,2.49E-13,1.93E-11,8.63E-10,2.36E-08,4.18E-07,4.98E-06,4.17E-05,0.00025452,0.001167368,0.004139791,0.011640899,0.026548816,0.050114769,0.079739663,0.108720676,0.128920294,0.134747528
