24826092008
18350141730
13704467541
10331606877
7855947510
6020588042
4647394876
3611286451
2823408209
2219959783
1754673008
1393682925
1111988870
890985594.2
716723057.6
578667954.5
468814303
381039272.3
310632885.7
253952069.8
208164358.5
171056738.2
140892166.9
116301227.8
96199845.07
79726451.54
66193763.34
55051582.35
45857970.91
38256814.53
