24524740709
18137723497
13552853923
10222155273
7776108652
5961793540
4603717697
3578577243
2798729826
2201211758
1740338890
1382658194
1103462393
884357106.1
711545139.2
574604862.4
465612499
378506157
308621332.2
252349094.9
206882767.6
170028922.9
140065472.9
115634475.1
95660699.33
79289428.82
65838706.85
54762494.97
45622116
38064020.48
